productName,description,categoryId,price,productStatus
제주도 자연산 전복,신선한 제주도 바다에서 잡은 자연산 전복입니다.,7d4b5c6d-7e8f-4c8c-d7a1-77b8c9d0e1f2,48700,ON_SALE
청도 지역 엄선된 고당도 사과,"청도에서 자란 달콤한 고당도 사과로, 엄선된 품질입니다.",e45e6f7a-8b9c-49f9-a8d2-88e9f0a1b2c3,36500,ON_SALE
밀양산 특·상급 한우,"밀양에서 자란 특·상급 한우로, 풍부한 맛이 돋보입니다.",9f6d7e8f-9a0b-4e0e-f9c3-99d0e1f2a3b4,120000,ON_SALE
완도 청정 바다에서 잡은 생굴,완도 청정 바다에서 잡은 신선한 생굴입니다.,7d4b5c6d-7e8f-4c8c-d7a1-77b8c9d0e1f2,32000,ON_SALE
특급 해남 고구마,달달하고 부드러운 식감의 해남 고구마입니다.,390d1e2f-3a4b-4e4e-f3c7-33d4e5f6a7b8,13500,ON_SALE
엄선된 밀양 상추,"신선하고 아삭한 밀양 상추, 샐러드에 제격입니다.",067a8b9c-0d1e-4b1b-c0f4-00a1b2c3d4e5,9800,ON_SALE
쫀득한 완도 미역,자연에서 자란 쫀득한 식감의 완도 미역입니다.,067a8b9c-0d1e-4b1b-c0f4-00a1b2c3d4e5,6500,ON_SALE
고당도 성주 참외,"달콤하고 신선한 성주 참외, 여름에 즐기기 좋은 과일입니다.",d34d5e6f-7a8b-48e8-f7c1-77d8e9f0a1b2,14500,ON_SALE
햇출하 고당도 홍삼뿌리,신선한 홍삼뿌리에 대한 상세 설명입니다.,5b2f3a4b-5c6d-4a6a-b5e9-55f6a7b8c9d0,38740,ON_SALE
특·상급 한우 꽃등심,프리미엄 한우 꽃등심에 대한 상세 설명입니다.,9f6d7e8f-9a0b-4e0e-f9c3-99d0e1f2a3b4,82750,ON_SALE
아삭한 국내 유기농 당근,유기농 당근에 대한 상세 설명입니다.,390d1e2f-3a4b-4e4e-f3c7-33d4e5f6a7b8,15200,ON_SALE
고창산 신선한 굴비,신선한 굴비에 대한 상세 설명입니다.,7d4b5c6d-7e8f-4c8c-d7a1-77b8c9d0e1f2,29900,ON_SALE
청도 아삭한 무,신선하고 아삭한 식감이 일품인 청도 지역산 무입니다.,390d1e2f-3a4b-4e4e-f3c7-33d4e5f6a7b8,8500,ON_SALE
완도 특·상급 시금치,완도 지역에서 자란 특·상급 시금치로 영양이 풍부합니다.,067a8b9c-0d1e-4b1b-c0f4-00a1b2c3d4e5,9800,ON_SALE
햇출하 신선한 고구마,햇출하로 신선하고 쫀득한 식감의 고구마입니다.,390d1e2f-3a4b-4e4e-f3c7-33d4e5f6a7b8,12000,ON_SALE
밀양 고당도 양파,"밀양 지역에서 재배된 고당도 양파로, 요리에 탁월합니다.",d34d5e6f-7a8b-48e8-f7c1-77d8e9f0a1b2,7200,ON_SALE
산지 선별 청경채,신선하고 아삭한 산지 선별 청경채로 샐러드에 적합합니다.,067a8b9c-0d1e-4b1b-c0f4-00a1b2c3d4e5,6500,ON_SALE
고창산 특·상급 한우,육질이 뛰어난 한우에 대한 상세 설명입니다.,9f6d7e8f-9a0b-4e0e-f9c3-99d0e1f2a3b4,35000,ON_SALE
영주산 쫀득한 생선회,신선한 수산물 생선회에 대한 상세 설명입니다.,7d4b5c6d-7e8f-4c8c-d7a1-77b8c9d0e1f2,22000,ON_SALE
완도산 신선한 전복,바다의 신선함을 담은 전복에 대한 상세 설명입니다.,7d4b5c6d-7e8f-4c8c-d7a1-77b8c9d0e1f2,42000,ON_SALE
횡성산 자연 양념 닭,자연에서 자란 닭에 대한 상세 설명입니다.,9f6d7e8f-9a0b-4e0e-f9c3-99d0e1f2a3b4,19800,ON_SALE
해남 아삭한 생양파,"신선한 해남에서 자란 아삭한 생양파로, 샐러드나 요리에 최적입니다.",067a8b9c-0d1e-4b1b-c0f4-00a1b2c3d4e5,8500,ON_SALE
영주 특·상급 청경채,영주의 좋은 크기 위주로 선별된 특·상급 청경채입니다.,067a8b9c-0d1e-4b1b-c0f4-00a1b2c3d4e5,9900,ON_SALE
완도 고당도 파프리카,"완도에서 재배된 고당도 파프리카로, 달콤한 맛이 특징입니다.",d34d5e6f-7a8b-48e8-f7c1-77d8e9f0a1b2,12900,ON_SALE
밀양 산지 선별 쌈채소,"신선한 밀양의 쌈채소로, 다양한 요리에 활용하기 좋습니다.",067a8b9c-0d1e-4b1b-c0f4-00a1b2c3d4e5,7800,ON_SALE
태안 햇출하 브로콜리,"태안에서 햇출하된 신선한 브로콜리로, 건강한 식단에 필수입니다.",067a8b9c-0d1e-4b1b-c0f4-00a1b2c3d4e5,11500,ON_SALE
햇출하 영주 생표고버섯,신선하고 향긋한 영주산 생표고버섯의 상세 설명입니다.,067a8b9c-0d1e-4b1b-c0f4-00a1b2c3d4e5,15800,ON_SALE
엄선된 제주 갈치,신선한 제주산 갈치의 풍미를 강조한 상세 설명입니다.,7d4b5c6d-7e8f-4c8c-d7a1-77b8c9d0e1f2,25000,ON_SALE
밀양산 쫀득한 고구마,자연의 맛을 그대로 담은 밀양산 고구마의 상세 설명입니다.,390d1e2f-3a4b-4e4e-f3c7-33d4e5f6a7b8,12000,ON_SALE
신선한 태안 생굴,태안에서 갓 잡아온 생굴의 신선함을 강조한 상세 설명입니다.,7d4b5c6d-7e8f-4c8c-d7a1-77b8c9d0e1f2,18000,ON_SALE
제주산 엄선한 고당도 감귤,신선하고 달콤한 제주산 감귤입니다.,d34d5e6f-7a8b-48e8-f7c1-77d8e9f0a1b2,15000,ON_SALE
밀양에서 자란 특·상급 한우,결정체가 적고 부드러운 식감의 밀양 한우입니다.,9f6d7e8f-9a0b-4e0e-f9c3-99d0e1f2a3b4,250000,ON_SALE
완도 해산물 산지 직송 전복,"신선한 완도 해산물로, 쫄깃한 식감이 매력적인 전복입니다.",7d4b5c6d-7e8f-4c8c-d7a1-77b8c9d0e1f2,30000,ON_SALE
해남산 아삭한 무,신선하고 아삭한 식감이 일품인 해남 무입니다.,390d1e2f-3a4b-4e4e-f3c7-33d4e5f6a7b8,8000,ON_SALE
고창산 자연재배 유기농 계란,"자연에서 기른 유기농 계란으로, 신선한 맛이 특징입니다.",8e5c6d7e-8f9a-4d9d-e8b2-88c9d0e1f2a3,12000,ON_SALE
햇출하 한라봉 산지 선별,신선한 한라봉에 대한 상세 설명입니다.,d34d5e6f-7a8b-48e8-f7c1-77d8e9f0a1b2,28900,ON_SALE
아삭한 고추 품질 선별,신선한 고추에 대한 상세 설명입니다.,067a8b9c-0d1e-4b1b-c0f4-00a1b2c3d4e5,15700,ON_SALE
프리미엄 흑염소 고기,자연에서 자란 흑염소에 대한 상세 설명입니다.,9f6d7e8f-9a0b-4e0e-f9c3-99d0e1f2a3b4,45900,ON_SALE
특·상급 전복,자연산 전복에 대한 상세 설명입니다.,7d4b5c6d-7e8f-4c8c-d7a1-77b8c9d0e1f2,64900,ON_SALE
고창 지역 엄선한 무,신선한 무에 대한 상세 설명입니다.,390d1e2f-3a4b-4e4e-f3c7-33d4e5f6a7b8,17800,ON_SALE
제주 해물 모듬,신선한 제주 바다에서 잡은 다양한 해산물입니다.,7d4b5c6d-7e8f-4c8c-d7a1-77b8c9d0e1f2,45200,ON_SALE
엄선된 한우 채끝살,특·상급으로 선별된 품질 좋은 한우 채끝살입니다.,9f6d7e8f-9a0b-4e0e-f9c3-99d0e1f2a3b4,98000,ON_SALE
영주 지역 자생 버섯,신선한 영주 자생 버섯으로 풍미가 가득한 제품입니다.,067a8b9c-0d1e-4b1b-c0f4-00a1b2c3d4e5,22000,ON_SALE
고창 지역 산지 선별 생굴,고창에서 직송된 신선한 생굴로 해산물의 깊은 맛을 즐기세요.,7d4b5c6d-7e8f-4c8c-d7a1-77b8c9d0e1f2,37000,ON_SALE
아삭한 밀양 배추,신선하고 아삭한 식감의 밀양 배추입니다.,e45e6f7a-8b9c-49f9-a8d2-88e9f0a1b2c3,15000,ON_SALE
제주 햇출하 쫀득한 가지,제주에서 자란 쫀득한 식감의 가지입니다.,7d4b5c6d-7e8f-4c8c-d7a1-77b8c9d0e1f2,21900,ON_SALE
산지 선별 특·상급 브로콜리,엄선된 브로콜리로 신선한 맛을 제공합니다.,067a8b9c-0d1e-4b1b-c0f4-00a1b2c3d4e5,17800,ON_SALE
밀양산 고당도 방울토마토,달콤한 맛이 일품인 방울토마토입니다.,7d4b5c6d-7e8f-4c8c-d7a1-77b8c9d0e1f2,19800,ON_SALE
완도산 싱싱한 미역,바다의 맛을 담은 신선한 미역입니다.,067a8b9c-0d1e-4b1b-c0f4-00a1b2c3d4e5,12800,ON_SALE
신선한 쫀득한 당근,채소류 당근에 대한 상세 설명입니다.,390d1e2f-3a4b-4e4e-f3c7-33d4e5f6a7b8,15300,ON_SALE
고창산 엄선된 청경채,채소류 청경채에 대한 상세 설명입니다.,067a8b9c-0d1e-4b1b-c0f4-00a1b2c3d4e5,18600,ON_SALE
햇출하 아삭한 오이,채소류 오이에 대한 상세 설명입니다.,7d4b5c6d-7e8f-4c8c-d7a1-77b8c9d0e1f2,12700,ON_SALE
밀양산 특·상급 무,채소류 무에 대한 상세 설명입니다.,390d1e2f-3a4b-4e4e-f3c7-33d4e5f6a7b8,14200,ON_SALE
제주산 신선한 고구마,채소류 고구마에 대한 상세 설명입니다.,390d1e2f-3a4b-4e4e-f3c7-33d4e5f6a7b8,19900,ON_SALE
특선 영덕 대게,신선한 해산물 영덕 대게에 대한 상세 설명입니다.,7d4b5c6d-7e8f-4c8c-d7a1-77b8c9d0e1f2,150000,ON_SALE
엄선한 완도 전복,쫄깃한 식감의 신선한 전복에 대한 상세 설명입니다.,7d4b5c6d-7e8f-4c8c-d7a1-77b8c9d0e1f2,120000,ON_SALE
고당도 한라봉,달콤한 맛이 일품인 신선한 한라봉에 대한 상세 설명입니다.,d34d5e6f-7a8b-48e8-f7c1-77d8e9f0a1b2,32000,ON_SALE
산지 직송 신선한 굴,바다의 맛을 그대로 담은 신선한 굴에 대한 상세 설명입니다.,7d4b5c6d-7e8f-4c8c-d7a1-77b8c9d0e1f2,45000,ON_SALE
제주 흑돼지,풍미가 뛰어난 제주산 흑돼지에 대한 상세 설명입니다.,9f6d7e8f-9a0b-4e0e-f9c3-99d0e1f2a3b4,80000,ON_SALE
햇출하 달달한 샤인머스캣,신선하고 자연 그대로의 맛을 자랑하는 샤인머스캣입니다.,d34d5e6f-7a8b-48e8-f7c1-77d8e9f0a1b2,28900,ON_SALE
프리미엄 고창 복숭아,고창에서 자란 부드럽고 향긋한 복숭아입니다.,d34d5e6f-7a8b-48e8-f7c1-77d8e9f0a1b2,19800,ON_SALE
산지 선별 아삭한 청포도,신선하게 선별된 청포도로 아삭한 식감을 제공합니다.,d34d5e6f-7a8b-48e8-f7c1-77d8e9f0a1b2,23200,ON_SALE
특·상급 제주 감귤,제주에서 자란 특·상급 감귤로 상큼한 맛을 느껴보세요.,d34d5e6f-7a8b-48e8-f7c1-77d8e9f0a1b2,15800,ON_SALE
달달한 밀양 사과,밀양에서 자란 달콤한 사과로 풍부한 맛을 자랑합니다.,e45e6f7a-8b9c-49f9-a8d2-88e9f0a1b2c3,21000,ON_SALE
청도 아삭한 생강,신선한 청도에서 자란 아삭한 식감의 생강입니다.,390d1e2f-3a4b-4e4e-f3c7-33d4e5f6a7b8,12000,ON_SALE
제주 햇출하 쫀득한 고구마,햇출하로 신선한 제주산 쫀득한 고구마입니다.,390d1e2f-3a4b-4e4e-f3c7-33d4e5f6a7b8,8500,ON_SALE
해남 특·상급 양파,엄선된 해남산 특·상급 양파로 풍미가 뛰어납니다.,067a8b9c-0d1e-4b1b-c0f4-00a1b2c3d4e5,15000,ON_SALE
밀양 고당도 토마토,달달한 맛이 일품인 밀양산 고당도 토마토입니다.,7d4b5c6d-7e8f-4c8c-d7a1-77b8c9d0e1f2,10500,ON_SALE
횡성 산지 선별 배추,신선한 횡성에서 산지 선별된 배추로 아삭한 식감이 매력적입니다.,e45e6f7a-8b9c-49f9-a8d2-88e9f0a1b2c3,13000,ON_SALE
고창산 엄선한 아삭한 청경채,신선한 청경채에 대한 상세 설명입니다.,067a8b9c-0d1e-4b1b-c0f4-00a1b2c3d4e5,7890,ON_SALE
제주 햇출하 특·상급 쪽파,특별한 품질의 쪽파에 대한 상세 설명입니다.,7d4b5c6d-7e8f-4c8c-d7a1-77b8c9d0e1f2,10500,ON_SALE
밀양산 달달한 방울토마토,달콤한 방울토마토에 대한 상세 설명입니다.,7d4b5c6d-7e8f-4c8c-d7a1-77b8c9d0e1f2,9500,ON_SALE
완도산 고품질 무,신선한 무에 대한 상세 설명입니다.,390d1e2f-3a4b-4e4e-f3c7-33d4e5f6a7b8,6200,ON_SALE
성주산 특·상급 시금치,신선한 시금치에 대한 상세 설명입니다.,067a8b9c-0d1e-4b1b-c0f4-00a1b2c3d4e5,7800,ON_SALE
제주 고당도 한라봉,"제주에서 자란 달콤한 한라봉으로, 신선한 맛이 일품입니다.",d34d5e6f-7a8b-48e8-f7c1-77d8e9f0a1b2,21500,ON_SALE
밀양 아삭한 사과,"밀양에서 엄선한 아삭한 사과로, 신선함이 가득합니다.",e45e6f7a-8b9c-49f9-a8d2-88e9f0a1b2c3,13000,ON_SALE
논산 특별한 캠벨얼리 포도,"논산에서 자란 캠벨얼리 포도로, 진한 풍미와 쫀득한 식감을 자랑합니다.",d34d5e6f-7a8b-48e8-f7c1-77d8e9f0a1b2,17500,ON_SALE
고창 산지 선별 복숭아,"고창에서 선별한 복숭아로, 과즙이 풍부하고 달콤합니다.",d34d5e6f-7a8b-48e8-f7c1-77d8e9f0a1b2,19000,ON_SALE
태안 햇출하 블루베리,"태안에서 신선하게 수확한 블루베리로, 건강한 맛이 가득합니다.",7d4b5c6d-7e8f-4c8c-d7a1-77b8c9d0e1f2,22000,ON_SALE
완도산 아삭한 청경채,"신선하고 아삭한 식감의 청경채로, 다양한 요리에 활용하기 좋습니다.",067a8b9c-0d1e-4b1b-c0f4-00a1b2c3d4e5,19800,ON_SALE
햇출하 고소한 미니 당근,"노지에서 자란 미니 당근으로, 달콤하고 고소한 맛이 일품입니다.",390d1e2f-3a4b-4e4e-f3c7-33d4e5f6a7b8,15600,ON_SALE
고창산 부드러운 시금치,"고창에서 자란 시금치로, 부드러운 식감과 진한 풍미를 자랑합니다.",067a8b9c-0d1e-4b1b-c0f4-00a1b2c3d4e5,17200,ON_SALE
산지 선별 쫀득한 고구마,"신선하게 선별된 고구마로, 쫀득한 식감과 달콤함이 매력입니다.",390d1e2f-3a4b-4e4e-f3c7-33d4e5f6a7b8,24000,ON_SALE
제주산 아삭한 청경채,신선한 제주산 청경채의 아삭한 식감과 풍부한 영양을 담았습니다.,067a8b9c-0d1e-4b1b-c0f4-00a1b2c3d4e5,15000,ON_SALE
햇출하 고당도 홍콩배추,"제철에 수확한 고당도의 홍콩배추로, 샐러드나 볶음 요리에 적합합니다.",d34d5e6f-7a8b-48e8-f7c1-77d8e9f0a1b2,18000,ON_SALE
특·상급 영주 시금치,"영주 지역에서 자란 특·상급 시금치로, 신선하고 영양이 풍부합니다.",067a8b9c-0d1e-4b1b-c0f4-00a1b2c3d4e5,12000,ON_SALE
밀양 자생 고추,"밀양에서 자생한 매운맛의 고추로, 요리에 깊은 풍미를 더해줍니다.",067a8b9c-0d1e-4b1b-c0f4-00a1b2c3d4e5,9500,ON_SALE
쫀득한 횡성 감자,"횡성에서 재배된 쫀득한 감자로, 다양한 요리에 활용하기 좋습니다.",390d1e2f-3a4b-4e4e-f3c7-33d4e5f6a7b8,14000,ON_SALE
고창산 엄선된 아삭한 배추,신선한 고창산 배추에 대한 상세 설명입니다.,e45e6f7a-8b9c-49f9-a8d2-88e9f0a1b2c3,38900,ON_SALE
완도산 특·상급 굴,신선한 완도산 굴에 대한 상세 설명입니다.,7d4b5c6d-7e8f-4c8c-d7a1-77b8c9d0e1f2,52000,ON_SALE
제주산 고당도 감귤,달콤한 제주산 감귤에 대한 상세 설명입니다.,d34d5e6f-7a8b-48e8-f7c1-77d8e9f0a1b2,45000,ON_SALE
영주산 특선 느타리버섯,신선한 영주산 느타리버섯에 대한 상세 설명입니다.,067a8b9c-0d1e-4b1b-c0f4-00a1b2c3d4e5,41000,ON_SALE
제주 산지 선별 특·상급 당근,"제주에서 자란 당근, 엄선된 품질로 달콤한 맛을 자랑합니다.",390d1e2f-3a4b-4e4e-f3c7-33d4e5f6a7b8,19800,ON_SALE
밀양 고구마 고당도,"밀양의 햇고구마, 자연에서 자란 달달한 맛이 일품입니다.",390d1e2f-3a4b-4e4e-f3c7-33d4e5f6a7b8,23800,ON_SALE
완도 신선한 미나리,"완도에서 자란 신선한 미나리, 향긋한 맛이 요리의 풍미를 더해줍니다.",067a8b9c-0d1e-4b1b-c0f4-00a1b2c3d4e5,17800,ON_SALE
횡성 특·상급 배추,"횡성에서 자란 품질 좋은 배추, 아삭한 식감과 풍부한 맛이 매력적입니다.",e45e6f7a-8b9c-49f9-a8d2-88e9f0a1b2c3,16800,ON_SALE
제주산 엄선한 고당도 한라봉,과즙이 풍부하고 달콤한 한라봉에 대한 상세 설명입니다.,d34d5e6f-7a8b-48e8-f7c1-77d8e9f0a1b2,25000,ON_SALE
밀양에서 자란 아삭한 복숭아,신선하고 crunchy한 복숭아에 대한 상세 설명입니다.,d34d5e6f-7a8b-48e8-f7c1-77d8e9f0a1b2,18000,ON_SALE
특·상급 캠벨얼리 포도,풍부한 향과 맛을 자랑하는 캠벨얼리 포도에 대한 상세 설명입니다.,d34d5e6f-7a8b-48e8-f7c1-77d8e9f0a1b2,22000,ON_SALE
고창산 달달한 수박,신선하고 시원한 맛이 일품인 수박에 대한 상세 설명입니다.,d34d5e6f-7a8b-48e8-f7c1-77d8e9f0a1b2,30000,ON_SALE
해남에서 온 쫀득한 감귤,상큼하고 쫀득한 감귤에 대한 상세 설명입니다.,d34d5e6f-7a8b-48e8-f7c1-77d8e9f0a1b2,15000,ON_SALE
햇출하 아삭한 청도 대파,고소한 맛이 일품인 청도 대파입니다.,067a8b9c-0d1e-4b1b-c0f4-00a1b2c3d4e5,15800,ON_SALE
특·상급 고창 배추,신선한 고창 배추로 만든 샤브샤브의 완벽한 재료입니다.,e45e6f7a-8b9c-49f9-a8d2-88e9f0a1b2c3,21000,ON_SALE
엄선된 제주 통마늘,제주에서 자란 풍미 가득한 통마늘입니다.,7d4b5c6d-7e8f-4c8c-d7a1-77b8c9d0e1f2,12000,ON_SALE
쫀득한 완도 돌미역,바다의 영양을 가득 담은 신선한 돌미역입니다.,067a8b9c-0d1e-4b1b-c0f4-00a1b2c3d4e5,18000,ON_SALE
달콤한 성주 고구마,성주에서 자란 달콤하고 부드러운 고구마입니다.,390d1e2f-3a4b-4e4e-f3c7-33d4e5f6a7b8,23000,ON_SALE
엄선한 고당도 천혜향,신선한 천혜향의 달콤함을 그대로 담은 품질 좋은 과일입니다.,d34d5e6f-7a8b-48e8-f7c1-77d8e9f0a1b2,25000,ON_SALE
제주산 아삭한 한라봉,"제주에서 자란 아삭한 식감의 한라봉으로, 달콤한 맛이 일품입니다.",d34d5e6f-7a8b-48e8-f7c1-77d8e9f0a1b2,27000,ON_SALE
고창산 특·상급 샤인머스캣,"고창에서 선별한 특·상급 샤인머스캣, 풍부한 맛과 향이 매력적입니다.",d34d5e6f-7a8b-48e8-f7c1-77d8e9f0a1b2,32000,ON_SALE
햇출하 달달한 레드향,"햇출하로 만난 레드향, 진한 풍미가 가득한 과일입니다.",d34d5e6f-7a8b-48e8-f7c1-77d8e9f0a1b2,30000,ON_SALE
밀양산 쫀득한 복숭아,"밀양에서 자란 쫀득한 식감의 복숭아로, 여름의 맛을 느껴보세요.",d34d5e6f-7a8b-48e8-f7c1-77d8e9f0a1b2,22000,ON_SALE
제주산 엄선한 아삭한 청경채,신선한 제주에서 자란 청경채의 상세 설명입니다.,067a8b9c-0d1e-4b1b-c0f4-00a1b2c3d4e5,32500,ON_SALE
고창산 특·상급 무,신선한 고창에서 자란 특·상급 무에 대한 상세 설명입니다.,390d1e2f-3a4b-4e4e-f3c7-33d4e5f6a7b8,14500,ON_SALE
영주산 쫀득한 고구마,영주에서 자란 쫀득한 식감의 고구마에 대한 상세 설명입니다.,390d1e2f-3a4b-4e4e-f3c7-33d4e5f6a7b8,18200,ON_SALE
햇출하 전남산 아삭한 오이,신선한 햇출하 전남에서 자란 아삭한 오이에 대한 상세 설명입니다.,7d4b5c6d-7e8f-4c8c-d7a1-77b8c9d0e1f2,9800,ON_SALE
밀양산 산지 선별 쌈채소,밀양에서 선별된 신선한 쌈채소의 상세 설명입니다.,067a8b9c-0d1e-4b1b-c0f4-00a1b2c3d4e5,22000,ON_SALE
제주산 엄선한 쫀득한 해조류,신선한 제주 해조류의 깊은 풍미와 쫀득한 식감을 느껴보세요.,7d4b5c6d-7e8f-4c8c-d7a1-77b8c9d0e1f2,12000,ON_SALE
해남 특·상급 생멸치,"신선한 해남 생멸치, 풍부한 맛과 품질이 돋보입니다.",7d4b5c6d-7e8f-4c8c-d7a1-77b8c9d0e1f2,8500,ON_SALE
아삭한 밀양 청양고추,밀양에서 자생한 아삭한 청양고추로 요리에 활력을 더하세요.,067a8b9c-0d1e-4b1b-c0f4-00a1b2c3d4e5,5000,ON_SALE
진한 풍미의 전남산 황태,전남산 황태의 진한 풍미로 다양한 요리를 즐겨보세요.,7d4b5c6d-7e8f-4c8c-d7a1-77b8c9d0e1f2,15000,ON_SALE
특별한 맛의 동해안 바지락,신선한 동해안 바지락으로 맛있는 해산물 요리를 만끽하세요.,7d4b5c6d-7e8f-4c8c-d7a1-77b8c9d0e1f2,11000,ON_SALE
아삭한 청도 대추,과일류 대추에 대한 상세 설명입니다.,7d4b5c6d-7e8f-4c8c-d7a1-77b8c9d0e1f2,15000,ON_SALE
엄선된 영주 표고버섯,버섯류 표고버섯에 대한 상세 설명입니다.,067a8b9c-0d1e-4b1b-c0f4-00a1b2c3d4e5,12000,ON_SALE
제주산 특·상급 흑돼지,제주산 흑돼지의 깊은 풍미와 부드러운 식감을 자랑합니다.,9f6d7e8f-9a0b-4e0e-f9c3-99d0e1f2a3b4,58700,ON_SALE
신안산 엄선한 자연산 바지락,신안에서 직접 채취한 자연산 바지락으로 신선도와 맛이 뛰어납니다.,7d4b5c6d-7e8f-4c8c-d7a1-77b8c9d0e1f2,17500,ON_SALE
고창산 산지 선별 아삭한 생강,고창에서 자란 신선한 생강으로 아삭한 식감과 강한 향을 가지고 있습니다.,390d1e2f-3a4b-4e4e-f3c7-33d4e5f6a7b8,12800,ON_SALE
완도산 쫀득한 자연산 전복,완도에서 직송된 신선한 전복으로 쫀득한 식감이 매력적입니다.,7d4b5c6d-7e8f-4c8c-d7a1-77b8c9d0e1f2,98000,ON_SALE
밀양산 고당도 한라봉,밀양에서 자란 달콤한 한라봉으로 특별한 맛을 제공합니다.,d34d5e6f-7a8b-48e8-f7c1-77d8e9f0a1b2,30000,ON_SALE
밀양 엄선 레드향,"풍부한 단맛과 향이 가득한 밀양산 레드향으로, 산지에서 직접 선별하였습니다.",d34d5e6f-7a8b-48e8-f7c1-77d8e9f0a1b2,9500,ON_SALE
달콤한 샤인머스캣,"아삭한 식감과 진한 풍미가 특징인 샤인머스캣으로, 신선한 출하로 제공됩니다.",d34d5e6f-7a8b-48e8-f7c1-77d8e9f0a1b2,19800,ON_SALE
영주 특·상급 사과,"아삭한 식감과 상큼한 맛이 매력적인 영주산 사과로, 좋은 크기 위주로 선별하였습니다.",e45e6f7a-8b9c-49f9-a8d2-88e9f0a1b2c3,6800,ON_SALE
전주 햇출하 유자,"상큼하고 향긋한 전주산 유자로, 햇출하로 신선함이 가득합니다.",d34d5e6f-7a8b-48e8-f7c1-77d8e9f0a1b2,7500,ON_SALE
제주 해산물 특·상급 키조개,제주 바다에서 직접 잡아 신선함을 담은 키조개입니다.,7d4b5c6d-7e8f-4c8c-d7a1-77b8c9d0e1f2,12000,ON_SALE
특·상급 영주 배,영주에서 자란 달콤한 풍미의 배입니다.,e45e6f7a-8b9c-49f9-a8d2-88e9f0a1b2c3,8500,ON_SALE
해남산 엄선된 흑미,해남에서 선별한 고품질 흑미로 건강한 식사를 제공합니다.,4a1e2f3a-4b5c-4f5f-a4d8-44e5f6a7b8c9,10500,ON_SALE
청도 고당도 사과,"청도 지역에서 재배된 고당도 사과로, 아삭한 식감과 달콤한 맛이 특징입니다.",e45e6f7a-8b9c-49f9-a8d2-88e9f0a1b2c3,19800,ON_SALE
완도 신선한 생굴,"완도에서 갓 잡아올린 신선한 생굴로, 바다의 깊은 풍미를 느낄 수 있습니다.",7d4b5c6d-7e8f-4c8c-d7a1-77b8c9d0e1f2,34500,ON_SALE
밀양 쫀득한 한우,"엄선된 밀양 지역의 한우로, 쫀득한 식감과 깊은 풍미를 자랑합니다.",9f6d7e8f-9a0b-4e0e-f9c3-99d0e1f2a3b4,85000,ON_SALE
해남 특·상급 고구마,"해남에서 자란 특·상급 고구마로, 달달하고 부드러운 식감이 매력입니다.",390d1e2f-3a4b-4e4e-f3c7-33d4e5f6a7b8,12000,ON_SALE
제주 자연산 전복,"제주 바다에서 자연스럽게 자란 전복으로, 신선하고 풍부한 맛이 특징입니다.",7d4b5c6d-7e8f-4c8c-d7a1-77b8c9d0e1f2,56000,ON_SALE
달달한 고창 사과 엄선,사과의 고향 고창에서 자란 달달하고 아삭한 품질의 사과입니다.,e45e6f7a-8b9c-49f9-a8d2-88e9f0a1b2c3,15900,ON_SALE
제주 햇귤 특·상급,"신선한 제주산 귤로, 특·상급 품질을 자랑합니다.",d34d5e6f-7a8b-48e8-f7c1-77d8e9f0a1b2,21000,ON_SALE
엄선된 밀양 복숭아,밀양의 햇빛을 받아 자란 고품질 복숭아입니다.,d34d5e6f-7a8b-48e8-f7c1-77d8e9f0a1b2,22000,ON_SALE
아삭한 논산 수박,논산에서 자란 아삭하고 시원한 수박입니다.,d34d5e6f-7a8b-48e8-f7c1-77d8e9f0a1b2,18000,ON_SALE
특·상급 영주 사과,사과의 깊은 풍미와 아삭한 식감이 매력적인 영주산 사과입니다.,e45e6f7a-8b9c-49f9-a8d2-88e9f0a1b2c3,15000,ON_SALE
제주 햇출하 고당도 감귤,"신선한 제주 감귤, 달콤함이 가득한 햇출하 상품입니다.",d34d5e6f-7a8b-48e8-f7c1-77d8e9f0a1b2,12000,ON_SALE
밀양 엄선 자두,달달하고 쫀득한 식감이 특징인 밀양산 자두입니다.,7d4b5c6d-7e8f-4c8c-d7a1-77b8c9d0e1f2,18000,ON_SALE
쫀득한 천혜향,상큼하고 달콤한 풍미를 자랑하는 고품질 천혜향입니다.,d34d5e6f-7a8b-48e8-f7c1-77d8e9f0a1b2,22000,ON_SALE
완도 바다에서 자란 특·상급 전복,"싱싱한 전복, 바다의 깊은 맛을 느낄 수 있는 완도산입니다.",7d4b5c6d-7e8f-4c8c-d7a1-77b8c9d0e1f2,35000,ON_SALE
특·상급 아삭한 청도 오이,신선한 청도에서 자란 아삭한 식감의 오이입니다.,7d4b5c6d-7e8f-4c8c-d7a1-77b8c9d0e1f2,19800,ON_SALE
햇출하로 고당도 해남 고구마,햇볕을 머금고 자란 달콤한 해남 고구마입니다.,390d1e2f-3a4b-4e4e-f3c7-33d4e5f6a7b8,23500,ON_SALE
엄선된 영주 시금치,영주 지역에서 특별히 선별한 신선한 시금치입니다.,067a8b9c-0d1e-4b1b-c0f4-00a1b2c3d4e5,14500,ON_SALE
쫀득한 밀양 고추,밀양에서 자생한 쫀득한 식감과 풍미의 고추입니다.,067a8b9c-0d1e-4b1b-c0f4-00a1b2c3d4e5,22000,ON_SALE
